customer_id,customer_type,invoice_id,invoice_date,total_amount,product_category
C0867,lost,INV06932,2023-03-16,67.63,Home
C0867,lost,INV06933,2023-03-05,66.63,Electronics
C0868,atrisk,INV06934,2024-03-15,130.27,Electronics
C0868,atrisk,INV06935,2024-03-06,128.67,Home
C0868,atrisk,INV06936,2024-02-28,98.62,Home
C0868,atrisk,INV06937,2023-11-25,71.35,Electronics
C0868,atrisk,INV06938,2023-11-16,118.96,Home
C0869,atrisk,INV06939,2024-04-08,165.73,Electronics
C0869,atrisk,INV06940,2024-03-17,197.61,Sports
C0869,atrisk,INV06941,2024-01-21,141.17,Beauty
C0869,atrisk,INV06942,2024-03-06,72.35,Sports
C0870,loyal,INV06943,2024-10-14,153.29,Apparel
C0870,loyal,INV06944,2024-09-13,187.64,Beauty
C0870,loyal,INV06945,2024-08-07,65.06,Electronics
C0870,loyal,INV06946,2024-07-19,108.25,Electronics
C0870,loyal,INV06947,2024-07-06,171.82,Apparel
C0870,loyal,INV06948,2024-04-27,85.14,Home
C0870,loyal,INV06949,2024-03-12,160.06,Sports
C0870,loyal,INV06950,2024-02-12,123.75,Electronics
C0870,loyal,INV06951,2024-03-28,138.54,Electronics
C0870,loyal,INV06952,2023-11-16,179.87,Home
C0870,loyal,INV06953,2024-06-16,137.14,Beauty
C0870,loyal,INV06954,2024-06-15,136.33,Home
C0870,loyal,INV06955,2023-08-09,157.95,Apparel
C0870,loyal,INV06956,2023-05-26,140.44,Beauty
C0871,champion,INV06957,2024-12-19,407.22,Apparel
C0871,champion,INV06958,2024-12-03,289.82,Apparel
C0871,champion,INV06959,2024-10-24,437.93,Apparel
C0871,champion,INV06960,2024-10-26,397.78,Home
C0871,champion,INV06961,2024-08-13,359.25,Apparel
C0871,champion,INV06962,2024-09-20,416.93,Sports
C0871,champion,INV06963,2024-06-22,427.71,Electronics
C0871,champion,INV06964,2024-10-03,505.12,Electronics
C0871,champion,INV06965,2024-07-04,359.6,Home
C0871,champion,INV06966,2024-10-17,342.97,Apparel
C0871,champion,INV06967,2024-05-13,332.88,Apparel
C0871,champion,INV06968,2024-04-21,117.34,Home
C0871,champion,INV06969,2024-01-30,182.14,Home
C0871,champion,INV06970,2023-11-12,375.38,Electronics
C0871,champion,INV06971,2024-08-29,191.98,Beauty
C0871,champion,INV06972,2024-05-08,462.78,Electronics
C0871,champion,INV06973,2023-08-27,363.05,Apparel
C0871,champion,INV06974,2024-08-05,468.24,Apparel
C0871,champion,INV06975,2024-06-04,364.67,Electronics
C0871,champion,INV06976,2024-03-28,456.92,Apparel
C0871,champion,INV06977,2023-04-09,281.55,Home
C0871,champion,INV06978,2024-07-04,530.19,Home
C0871,champion,INV06979,2024-06-26,425.95,Home
C0871,champion,INV06980,2024-02-24,222.97,Home
C0871,champion,INV06981,2022-11-12,235.76,Home
C0871,champion,INV06982,2022-05-14,563.95,Apparel
C0871,champion,INV06983,2022-05-02,466.69,Home
C0871,champion,INV06984,2022-09-04,520.58,Beauty
C0871,champion,INV06985,2022-06-09,510.78,Beauty
C0872,potential,INV06986,2024-10-20,95.61,Beauty
C0872,potential,INV06987,2024-09-25,62.29,Home
C0872,potential,INV06988,2024-09-16,42.23,Electronics
C0872,potential,INV06989,2024-08-06,62.07,Sports
C0872,potential,INV06990,2024-06-14,64.6,Apparel
C0873,loyal,INV06991,2024-10-12,158.68,Home
C0873,loyal,INV06992,2024-10-03,129.13,Sports
C0873,loyal,INV06993,2024-08-11,169.26,Electronics
C0873,loyal,INV06994,2024-09-12,128.99,Home
C0873,loyal,INV06995,2024-05-21,118.24,Home
C0873,loyal,INV06996,2024-08-13,79.44,Home
C0873,loyal,INV06997,2024-07-26,138.74,Apparel
C0874,loyal,INV06998,2024-10-03,207.19,Home
C0874,loyal,INV06999,2024-09-17,155.19,Home
C0874,loyal,INV07000,2024-08-02,303.91,Home
C0874,loyal,INV07001,2024-06-20,161.94,Beauty
C0874,loyal,INV07002,2024-04-30,277.34,Home
C0874,loyal,INV07003,2024-08-14,253.3,Home
C0874,loyal,INV07004,2024-08-10,234.62,Apparel
C0874,loyal,INV07005,2024-04-04,178.12,Apparel
C0874,loyal,INV07006,2024-04-26,136.87,Electronics
C0874,loyal,INV07007,2024-05-30,200.26,Beauty
C0874,loyal,INV07008,2023-12-28,172.91,Electronics
C0874,loyal,INV07009,2024-05-13,113.14,Apparel
C0874,loyal,INV07010,2023-12-08,277.32,Apparel
C0874,loyal,INV07011,2024-07-04,155.12,Sports
C0875,champion,INV07012,2024-12-22,484.07,Home
C0875,champion,INV07013,2024-11-24,450.85,Home
C0875,champion,INV07014,2024-11-22,432.57,Beauty
C0875,champion,INV07015,2024-08-30,475.08,Electronics
C0875,champion,INV07016,2024-09-09,406.68,Sports
C0875,champion,INV07017,2024-08-14,270.32,Electronics
C0875,champion,INV07018,2024-11-04,383.37,Beauty
C0875,champion,INV07019,2024-10-13,534.77,Apparel
C0875,champion,INV07020,2024-07-07,545.88,Electronics
C0875,champion,INV07021,2024-01-06,327.53,Sports
C0875,champion,INV07022,2024-09-13,314.89,Apparel
C0875,champion,INV07023,2024-03-11,443.45,Electronics
C0875,champion,INV07024,2024-04-14,365.32,Home
C0875,champion,INV07025,2024-09-09,299.09,Sports
C0875,champion,INV07026,2023-11-26,463.62,Sports
C0875,champion,INV07027,2024-04-11,563.1,Home
C0875,champion,INV07028,2024-02-22,529.75,Apparel
C0875,champion,INV07029,2023-12-31,221.0,Sports
C0875,champion,INV07030,2024-04-14,324.6,Electronics
C0875,champion,INV07031,2024-02-03,370.67,Electronics
C0875,champion,INV07032,2024-06-05,402.92,Electronics
C0875,champion,INV07033,2024-06-16,474.28,Beauty
C0875,champion,INV07034,2022-08-17,560.31,Beauty
C0875,champion,INV07035,2022-07-09,459.04,Beauty
C0875,champion,INV07036,2022-05-31,257.89,Electronics
C0876,loyal,INV07037,2024-11-28,101.06,Beauty
C0876,loyal,INV07038,2024-11-04,34.15,Home
C0876,loyal,INV07039,2024-10-23,23.99,Electronics
C0876,loyal,INV07040,2024-08-12,117.85,Electronics
C0876,loyal,INV07041,2024-06-25,107.5,Home
C0876,loyal,INV07042,2024-08-30,158.94,Home
C0876,loyal,INV07043,2024-10-05,199.08,Home
C0877,atrisk,INV07044,2024-03-29,84.17,Sports
C0877,atrisk,INV07045,2024-03-11,84.6,Apparel
C0877,atrisk,INV07046,2024-02-28,124.31,Sports
C0877,atrisk,INV07047,2024-01-23,55.49,Electronics
C0877,atrisk,INV07048,2024-01-09,57.86,Home
C0877,atrisk,INV07049,2023-12-10,77.69,Beauty
C0877,atrisk,INV07050,2023-10-25,82.83,Home
C0877,atrisk,INV07051,2023-12-29,96.35,Electronics
C0878,lost,INV07052,2023-04-18,91.97,Home
C0879,lost,INV07053,2024-02-05,121.66,Apparel
C0879,lost,INV07054,2024-01-18,88.59,Apparel
C0879,lost,INV07055,2023-12-03,83.5,Apparel
C0880,loyal,INV07056,2024-12-15,142.01,Electronics
C0880,loyal,INV07057,2024-11-30,147.46,Beauty
C0880,loyal,INV07058,2024-10-04,260.86,Sports
C0880,loyal,INV07059,2024-10-28,171.6,Apparel
C0880,loyal,INV07060,2024-07-28,246.57,Beauty
C0880,loyal,INV07061,2024-06-13,237.9,Electronics
C0880,loyal,INV07062,2024-09-28,258.95,Sports
C0880,loyal,INV07063,2024-07-28,134.97,Sports
C0880,loyal,INV07064,2024-03-26,200.67,Home
C0881,loyal,INV07065,2024-11-13,229.75,Beauty
C0881,loyal,INV07066,2024-10-21,179.51,Electronics
C0881,loyal,INV07067,2024-09-06,182.74,Electronics
C0881,loyal,INV07068,2024-07-19,145.64,Apparel
C0881,loyal,INV07069,2024-06-30,165.97,Beauty
C0881,loyal,INV07070,2024-05-27,267.12,Beauty
C0881,loyal,INV07071,2024-09-14,118.38,Apparel
C0881,loyal,INV07072,2024-09-04,68.68,Electronics
C0881,loyal,INV07073,2024-08-25,240.63,Sports
C0881,loyal,INV07074,2024-08-06,48.99,Apparel
C0882,lost,INV07075,2023-03-27,99.72,Electronics
C0882,lost,INV07076,2023-03-18,46.88,Sports
C0883,lost,INV07077,2023-04-19,50.41,Electronics
C0884,loyal,INV07078,2024-10-13,153.68,Electronics
C0884,loyal,INV07079,2024-10-03,225.34,Electronics
C0884,loyal,INV07080,2024-08-20,157.02,Home
C0884,loyal,INV07081,2024-09-19,155.56,Electronics
C0884,loyal,INV07082,2024-05-18,108.41,Home
C0884,loyal,INV07083,2024-05-06,193.72,Apparel
C0884,loyal,INV07084,2024-06-15,125.54,Electronics
C0884,loyal,INV07085,2024-02-25,179.61,Sports
C0884,loyal,INV07086,2024-08-18,188.22,Electronics
C0885,loyal,INV07087,2024-12-09,195.62,Beauty
C0885,loyal,INV07088,2024-11-16,236.76,Home
C0885,loyal,INV07089,2024-11-17,140.25,Beauty
C0885,loyal,INV07090,2024-11-06,249.37,Electronics
C0885,loyal,INV07091,2024-11-11,177.25,Home
C0885,loyal,INV07092,2024-08-21,258.97,Home
C0885,loyal,INV07093,2024-05-07,145.65,Home
C0885,loyal,INV07094,2024-09-30,158.53,Beauty
C0885,loyal,INV07095,2024-05-07,180.45,Sports
C0885,loyal,INV07096,2024-02-25,111.8,Beauty
C0885,loyal,INV07097,2024-09-10,112.57,Apparel
C0885,loyal,INV07098,2024-09-12,147.49,Electronics
C0886,potential,INV07099,2024-09-19,100.33,Home
C0886,potential,INV07100,2024-08-30,93.52,Sports
C0886,potential,INV07101,2024-07-27,61.31,Apparel
C0886,potential,INV07102,2024-06-21,94.11,Electronics
C0886,potential,INV07103,2024-05-10,112.31,Beauty
C0887,champion,INV07104,2024-12-30,201.87,Home
C0887,champion,INV07105,2024-12-03,238.34,Electronics
C0887,champion,INV07106,2024-12-14,279.95,Sports
C0887,champion,INV07107,2024-09-28,262.71,Electronics
C0887,champion,INV07108,2024-09-25,295.44,Electronics
C0887,champion,INV07109,2024-10-11,225.69,Home
C0887,champion,INV07110,2024-09-07,351.42,Electronics
C0887,champion,INV07111,2024-10-14,300.28,Sports
C0887,champion,INV07112,2024-03-01,261.03,Home
C0887,champion,INV07113,2024-10-10,107.9,Electronics
C0887,champion,INV07114,2024-10-21,148.38,Sports
C0887,champion,INV07115,2024-10-03,266.88,Electronics
C0887,champion,INV07116,2024-05-04,98.38,Beauty
C0888,loyal,INV07117,2024-11-17,162.79,Apparel
C0888,loyal,INV07118,2024-10-20,243.63,Home
C0888,loyal,INV07119,2024-10-14,116.53,Home
C0888,loyal,INV07120,2024-08-07,190.47,Electronics
C0888,loyal,INV07121,2024-06-26,291.76,Sports
C0888,loyal,INV07122,2024-08-24,240.71,Home
C0888,loyal,INV07123,2024-07-08,244.67,Sports
C0888,loyal,INV07124,2024-03-17,205.01,Beauty
C0888,loyal,INV07125,2024-04-23,162.07,Apparel
C0888,loyal,INV07126,2024-03-28,100.28,Home
C0889,potential,INV07127,2024-11-29,39.44,Sports
C0889,potential,INV07128,2024-10-22,69.62,Apparel
C0889,potential,INV07129,2024-09-12,56.21,Apparel
C0889,potential,INV07130,2024-11-02,51.68,Electronics
C0890,lost,INV07131,2024-01-08,33.93,Electronics
C0891,champion,INV07132,2024-12-05,302.62,Apparel
C0891,champion,INV07133,2024-11-20,214.15,Apparel
C0891,champion,INV07134,2024-10-08,184.3,Home
C0891,champion,INV07135,2024-09-15,187.54,Home
C0891,champion,INV07136,2024-07-30,161.28,Apparel
C0891,champion,INV07137,2024-06-13,176.27,Electronics
C0891,champion,INV07138,2024-06-02,398.84,Home
C0891,champion,INV07139,2024-03-14,328.31,Apparel
C0891,champion,INV07140,2024-09-24,316.84,Electronics
C0891,champion,INV07141,2024-08-01,229.83,Apparel
C0891,champion,INV07142,2024-06-28,391.42,Electronics
C0891,champion,INV07143,2024-04-07,196.0,Home
C0891,champion,INV07144,2024-04-09,135.23,Sports
C0891,champion,INV07145,2024-07-28,192.85,Beauty
C0891,champion,INV07146,2024-04-11,305.81,Beauty
C0891,champion,INV07147,2024-03-25,98.01,Apparel
C0891,champion,INV07148,2023-05-09,281.32,Sports
C0892,atrisk,INV07149,2024-03-29,70.2,Home
C0892,atrisk,INV07150,2024-03-01,114.86,Sports
C0892,atrisk,INV07151,2024-02-08,57.35,Electronics
C0892,atrisk,INV07152,2024-01-26,63.01,Apparel
C0892,atrisk,INV07153,2024-01-09,109.56,Apparel
C0892,atrisk,INV07154,2024-02-18,87.74,Beauty
C0892,atrisk,INV07155,2023-11-18,83.88,Home
C0892,atrisk,INV07156,2024-02-09,43.64,Electronics
C0892,atrisk,INV07157,2023-08-26,139.17,Beauty
C0893,potential,INV07158,2024-10-25,55.8,Apparel
C0893,potential,INV07159,2024-09-24,46.25,Electronics
C0893,potential,INV07160,2024-08-20,74.47,Apparel
C0893,potential,INV07161,2024-08-26,53.04,Electronics
C0893,potential,INV07162,2024-08-06,52.27,Electronics
C0894,atrisk,INV07163,2024-05-23,49.83,Home
C0894,atrisk,INV07164,2024-05-13,40.53,Electronics
C0894,atrisk,INV07165,2024-04-13,83.41,Home
C0894,atrisk,INV07166,2024-03-27,68.52,Electronics
C0894,atrisk,INV07167,2024-01-16,87.47,Beauty
C0894,atrisk,INV07168,2023-11-30,56.21,Home
C0894,atrisk,INV07169,2024-02-17,38.85,Beauty
C0894,atrisk,INV07170,2024-02-01,60.55,Sports
C0894,atrisk,INV07171,2023-07-16,63.03,Electronics
C0895,potential,INV07172,2024-10-14,107.01,Sports
C0895,potential,INV07173,2024-09-28,70.45,Beauty
C0895,potential,INV07174,2024-08-21,60.76,Home
C0896,potential,INV07175,2024-11-12,142.74,Apparel
C0896,potential,INV07176,2024-10-26,122.33,Sports
C0896,potential,INV07177,2024-10-17,134.11,Apparel
C0896,potential,INV07178,2024-08-23,97.37,Home
C0896,potential,INV07179,2024-09-01,85.66,Beauty
C0897,champion,INV07180,2024-12-06,278.95,Sports
C0897,champion,INV07181,2024-11-24,231.17,Home
C0897,champion,INV07182,2024-10-25,233.62,Beauty
C0897,champion,INV07183,2024-09-01,339.52,Home
C0897,champion,INV07184,2024-08-12,103.7,Apparel
C0897,champion,INV07185,2024-06-24,355.53,Sports
C0897,champion,INV07186,2024-09-01,208.19,Sports
C0897,champion,INV07187,2024-05-31,153.7,Electronics
C0897,champion,INV07188,2024-04-18,143.15,Home
C0897,champion,INV07189,2024-05-31,293.11,Home
C0897,champion,INV07190,2024-05-10,228.27,Home
C0897,champion,INV07191,2023-11-28,201.55,Apparel
C0897,champion,INV07192,2024-06-09,196.97,Home
C0897,champion,INV07193,2023-07-31,206.9,Home
C0897,champion,INV07194,2024-01-19,244.49,Apparel
C0897,champion,INV07195,2024-05-10,305.95,Beauty
C0897,champion,INV07196,2024-07-15,204.77,Beauty
C0897,champion,INV07197,2023-02-12,258.44,Electronics
C0897,champion,INV07198,2023-09-13,266.59,Electronics
C0897,champion,INV07199,2023-06-04,254.01,Home
C0897,champion,INV07200,2024-04-10,183.97,Electronics
C0897,champion,INV07201,2023-11-03,297.21,Electronics
C0898,atrisk,INV07202,2024-07-03,115.01,Sports
C0898,atrisk,INV07203,2024-06-06,94.76,Home
C0898,atrisk,INV07204,2024-05-14,42.79,Home
C0898,atrisk,INV07205,2024-04-28,78.52,Home
C0898,atrisk,INV07206,2024-02-06,162.81,Home
C0898,atrisk,INV07207,2024-01-25,34.69,Home
C0898,atrisk,INV07208,2024-05-04,92.33,Home
C0899,lost,INV07209,2023-01-29,48.83,Electronics
C0900,lost,INV07210,2023-09-25,78.07,Home
C0901,potential,INV07211,2024-09-27,59.65,Home
C0901,potential,INV07212,2024-08-23,120.44,Electronics
C0901,potential,INV07213,2024-07-27,70.83,Apparel
C0901,potential,INV07214,2024-07-23,31.11,Sports
C0901,potential,INV07215,2024-07-21,91.43,Sports
C0901,potential,INV07216,2024-07-04,82.47,Apparel
C0902,atrisk,INV07217,2024-05-11,161.64,Electronics
C0902,atrisk,INV07218,2024-04-07,227.71,Apparel
C0902,atrisk,INV07219,2024-04-09,188.04,Home
C0902,atrisk,INV07220,2024-01-15,180.83,Home
C0902,atrisk,INV07221,2023-12-11,264.9,Electronics
C0902,atrisk,INV07222,2023-11-18,113.97,Beauty
C0902,atrisk,INV07223,2023-12-07,162.52,Electronics
C0903,atrisk,INV07224,2024-04-06,111.95,Apparel
C0903,atrisk,INV07225,2024-03-10,52.96,Home
C0903,atrisk,INV07226,2024-03-17,94.76,Home
C0903,atrisk,INV07227,2024-01-19,153.93,Sports
C0903,atrisk,INV07228,2024-03-01,40.92,Beauty
C0903,atrisk,INV07229,2024-01-07,77.1,Sports
C0903,atrisk,INV07230,2023-11-14,111.4,Electronics
C0903,atrisk,INV07231,2023-07-29,133.92,Beauty
C0903,atrisk,INV07232,2023-07-01,179.95,Apparel
C0904,potential,INV07233,2024-11-29,73.95,Sports
C0904,potential,INV07234,2024-10-24,66.93,Home
C0904,potential,INV07235,2024-10-28,102.79,Home
C0904,potential,INV07236,2024-10-03,95.28,Electronics
C0905,champion,INV07237,2024-12-14,541.96,Beauty
C0905,champion,INV07238,2024-12-06,421.81,Apparel
C0905,champion,INV07239,2024-10-05,511.49,Beauty
C0905,champion,INV07240,2024-09-30,208.28,Home
C0905,champion,INV07241,2024-08-12,503.64,Apparel
C0905,champion,INV07242,2024-07-27,332.07,Home
C0905,champion,INV07243,2024-08-10,178.6,Beauty
C0905,champion,INV07244,2024-06-08,337.8,Electronics
C0905,champion,INV07245,2024-04-18,265.85,Home
C0905,champion,INV07246,2024-09-15,424.46,Apparel
C0905,champion,INV07247,2024-08-16,305.58,Apparel
C0905,champion,INV07248,2023-11-03,356.94,Sports
C0905,champion,INV07249,2023-12-08,350.81,Beauty
C0906,lost,INV07250,2023-01-28,62.61,Apparel
C0906,lost,INV07251,2023-01-02,101.09,Electronics
C0906,lost,INV07252,2022-12-05,55.83,Electronics
C0907,atrisk,INV07253,2024-05-19,193.7,Home
C0907,atrisk,INV07254,2024-05-06,68.06,Electronics
C0907,atrisk,INV07255,2024-04-21,121.71,Electronics
C0907,atrisk,INV07256,2024-04-28,144.05,Apparel
C0907,atrisk,INV07257,2024-03-20,206.84,Apparel
C0907,atrisk,INV07258,2024-02-14,144.25,Beauty
C0907,atrisk,INV07259,2024-01-02,192.53,Beauty
C0907,atrisk,INV07260,2024-01-28,128.14,Home
C0908,atrisk,INV07261,2024-05-18,29.53,Electronics
C0908,atrisk,INV07262,2024-05-08,87.14,Home
C0908,atrisk,INV07263,2024-03-19,137.55,Electronics
C0908,atrisk,INV07264,2024-02-18,118.39,Electronics
C0908,atrisk,INV07265,2024-04-12,56.4,Electronics
C0909,loyal,INV07266,2024-12-08,186.77,Apparel
C0909,loyal,INV07267,2024-11-27,99.6,Apparel
C0909,loyal,INV07268,2024-10-25,255.93,Apparel
C0909,loyal,INV07269,2024-10-21,216.75,Electronics
C0909,loyal,INV07270,2024-11-10,253.01,Electronics
C0909,loyal,INV07271,2024-07-21,229.2,Sports
C0909,loyal,INV07272,2024-07-23,205.93,Sports
C0909,loyal,INV07273,2024-08-25,215.37,Apparel
C0909,loyal,INV07274,2024-01-31,274.88,Home
C0909,loyal,INV07275,2024-01-10,203.2,Sports
C0909,loyal,INV07276,2024-04-22,169.85,Electronics
C0909,loyal,INV07277,2024-04-10,211.5,Sports
C0909,loyal,INV07278,2024-02-12,214.87,Sports
C0909,loyal,INV07279,2024-02-26,267.62,Home
C0910,loyal,INV07280,2024-11-17,97.09,Electronics
C0910,loyal,INV07281,2024-10-22,123.22,Electronics
C0910,loyal,INV07282,2024-10-14,160.41,Sports
C0910,loyal,INV07283,2024-09-24,53.68,Apparel
C0910,loyal,INV07284,2024-07-28,56.37,Beauty
C0910,loyal,INV07285,2024-08-09,47.02,Home
C0910,loyal,INV07286,2024-08-07,66.18,Apparel
C0910,loyal,INV07287,2024-09-15,77.2,Electronics
C0910,loyal,INV07288,2024-06-26,112.75,Home
C0910,loyal,INV07289,2024-07-05,81.42,Home
C0910,loyal,INV07290,2024-03-12,122.49,Home
C0910,loyal,INV07291,2023-09-15,124.75,Home
C0911,loyal,INV07292,2024-11-23,165.03,Home
C0911,loyal,INV07293,2024-11-04,91.84,Electronics
C0911,loyal,INV07294,2024-10-12,183.7,Beauty
C0911,loyal,INV07295,2024-10-30,255.97,Apparel
C0911,loyal,INV07296,2024-07-18,186.32,Home
C0911,loyal,INV07297,2024-08-10,138.09,Home
C0911,loyal,INV07298,2024-04-27,273.54,Beauty
C0911,loyal,INV07299,2024-03-02,55.19,Apparel
C0911,loyal,INV07300,2024-01-24,146.87,Electronics
C0912,loyal,INV07301,2024-11-23,186.61,Sports
C0912,loyal,INV07302,2024-10-30,111.51,Apparel
C0912,loyal,INV07303,2024-10-08,178.31,Home
C0912,loyal,INV07304,2024-08-07,233.61,Electronics
C0912,loyal,INV07305,2024-08-11,154.7,Beauty
C0912,loyal,INV07306,2024-10-14,271.49,Home
C0912,loyal,INV07307,2024-04-09,182.62,Apparel
C0912,loyal,INV07308,2024-05-04,80.31,Beauty
C0912,loyal,INV07309,2024-06-08,161.74,Electronics
C0912,loyal,INV07310,2023-12-08,135.22,Electronics
C0912,loyal,INV07311,2024-01-08,132.72,Electronics
C0912,loyal,INV07312,2023-11-26,104.23,Electronics
C0912,loyal,INV07313,2024-06-20,80.52,Home
C0913,champion,INV07314,2024-12-09,451.92,Apparel
C0913,champion,INV07315,2024-11-15,349.55,Beauty
C0913,champion,INV07316,2024-11-19,466.7,Apparel
C0913,champion,INV07317,2024-11-03,351.25,Beauty
C0913,champion,INV07318,2024-07-10,452.52,Beauty
C0913,champion,INV07319,2024-07-02,366.87,Home
C0913,champion,INV07320,2024-05-31,404.38,Electronics
C0913,champion,INV07321,2024-10-07,233.8,Apparel
C0913,champion,INV07322,2024-02-17,153.45,Electronics
C0913,champion,INV07323,2024-01-02,391.35,Apparel
C0913,champion,INV07324,2024-03-04,327.28,Beauty
C0913,champion,INV07325,2024-01-25,417.76,Apparel
C0913,champion,INV07326,2024-05-19,491.78,Apparel
C0913,champion,INV07327,2024-06-23,341.31,Home
C0913,champion,INV07328,2024-01-08,397.1,Sports
C0913,champion,INV07329,2023-10-31,428.61,Beauty
C0913,champion,INV07330,2024-03-28,238.53,Beauty
C0913,champion,INV07331,2024-02-07,399.21,Home
C0913,champion,INV07332,2023-11-27,304.22,Electronics
C0913,champion,INV07333,2024-01-02,475.26,Sports
C0913,champion,INV07334,2023-11-25,172.15,Home
C0913,champion,INV07335,2023-11-27,184.54,Home
C0913,champion,INV07336,2023-12-01,298.58,Electronics
C0913,champion,INV07337,2022-08-11,428.88,Beauty
C0913,champion,INV07338,2023-07-24,330.6,Beauty
C0914,atrisk,INV07339,2024-06-19,156.77,Apparel
C0914,atrisk,INV07340,2024-05-30,107.67,Sports
C0914,atrisk,INV07341,2024-04-26,123.08,Apparel
C0914,atrisk,INV07342,2024-04-08,86.07,Home
C0914,atrisk,INV07343,2024-03-11,100.88,Electronics
C0915,lost,INV07344,2024-03-28,62.09,Apparel
C0915,lost,INV07345,2024-02-18,69.73,Sports
C0916,champion,INV07346,2024-12-12,302.35,Home
C0916,champion,INV07347,2024-12-04,318.78,Beauty
C0916,champion,INV07348,2024-10-11,442.84,Electronics
C0916,champion,INV07349,2024-09-13,418.7,Electronics
C0916,champion,INV07350,2024-07-25,360.22,Home
C0916,champion,INV07351,2024-06-15,317.71,Home
C0916,champion,INV07352,2024-08-02,435.04,Apparel
C0916,champion,INV07353,2024-04-04,340.85,Home
C0916,champion,INV07354,2024-02-20,409.83,Apparel
C0916,champion,INV07355,2024-02-10,430.29,Apparel
C0916,champion,INV07356,2024-04-06,309.08,Apparel
C0916,champion,INV07357,2024-06-08,367.02,Electronics
C0916,champion,INV07358,2024-06-15,294.73,Electronics
C0916,champion,INV07359,2024-03-27,447.68,Electronics
C0916,champion,INV07360,2024-08-22,130.13,Home
C0916,champion,INV07361,2023-05-22,390.46,Apparel
C0917,lost,INV07362,2023-04-18,64.66,Beauty
C0917,lost,INV07363,2023-03-28,58.5,Home
C0918,potential,INV07364,2024-11-03,175.03,Apparel
C0918,potential,INV07365,2024-10-02,128.94,Beauty
C0918,potential,INV07366,2024-10-14,92.86,Beauty
C0918,potential,INV07367,2024-08-20,148.62,Electronics
C0918,potential,INV07368,2024-08-19,160.05,Sports
C0918,potential,INV07369,2024-05-27,40.46,Beauty
C0919,potential,INV07370,2024-09-05,101.84,Beauty
C0919,potential,INV07371,2024-07-29,110.42,Home
C0919,potential,INV07372,2024-07-09,138.62,Electronics
C0920,potential,INV07373,2024-11-04,51.11,Apparel
C0920,potential,INV07374,2024-10-08,58.81,Electronics
C0920,potential,INV07375,2024-09-07,59.16,Electronics
C0921,atrisk,INV07376,2024-06-24,125.09,Apparel
C0921,atrisk,INV07377,2024-05-31,134.62,Home
C0921,atrisk,INV07378,2024-05-25,141.56,Sports
C0921,atrisk,INV07379,2024-05-19,105.0,Electronics
C0921,atrisk,INV07380,2024-05-07,94.5,Sports
C0922,lost,INV07381,2023-05-26,39.68,Electronics
C0922,lost,INV07382,2023-04-22,42.5,Electronics
C0922,lost,INV07383,2023-04-06,37.68,Home
C0923,champion,INV07384,2024-12-04,203.94,Electronics
C0923,champion,INV07385,2024-11-14,181.57,Home
C0923,champion,INV07386,2024-11-08,342.37,Electronics
C0923,champion,INV07387,2024-09-26,262.69,Sports
C0923,champion,INV07388,2024-09-27,242.14,Home
C0923,champion,INV07389,2024-09-25,251.09,Sports
C0923,champion,INV07390,2024-06-13,263.11,Home
C0923,champion,INV07391,2024-03-27,361.01,Sports
C0923,champion,INV07392,2024-02-12,254.15,Home
C0923,champion,INV07393,2024-10-02,231.59,Apparel
C0923,champion,INV07394,2024-03-29,349.58,Electronics
C0923,champion,INV07395,2024-02-11,311.48,Electronics
C0923,champion,INV07396,2023-10-23,287.39,Electronics
C0923,champion,INV07397,2024-04-14,364.12,Beauty
C0923,champion,INV07398,2024-04-10,421.45,Apparel
C0923,champion,INV07399,2023-09-11,213.58,Electronics
C0923,champion,INV07400,2023-09-29,142.38,Electronics
C0923,champion,INV07401,2023-04-19,231.93,Apparel
C0923,champion,INV07402,2023-04-20,224.73,Home
C0923,champion,INV07403,2024-01-16,308.29,Home
C0923,champion,INV07404,2023-07-23,111.98,Electronics
C0923,champion,INV07405,2022-10-19,303.08,Home
C0923,champion,INV07406,2023-03-07,319.38,Apparel
C0923,champion,INV07407,2023-09-24,172.06,Beauty
C0923,champion,INV07408,2023-03-21,164.23,Electronics
C0923,champion,INV07409,2023-01-04,317.04,Sports
C0923,champion,INV07410,2024-02-22,293.16,Beauty
C0924,lost,INV07411,2023-03-17,97.62,Sports
C0924,lost,INV07412,2023-03-03,52.42,Home
C0924,lost,INV07413,2023-01-12,77.89,Apparel
C0925,potential,INV07414,2024-10-15,88.1,Home
C0925,potential,INV07415,2024-09-18,98.79,Sports
C0925,potential,INV07416,2024-09-05,127.83,Electronics
C0925,potential,INV07417,2024-08-07,101.24,Sports
C0925,potential,INV07418,2024-06-09,118.13,Sports
C0926,lost,INV07419,2023-04-09,94.04,Home
C0926,lost,INV07420,2023-03-15,79.34,Home
C0926,lost,INV07421,2023-01-31,69.69,Sports
C0927,potential,INV07422,2024-11-22,61.86,Electronics
C0927,potential,INV07423,2024-10-15,91.61,Sports
C0927,potential,INV07424,2024-09-29,99.01,Electronics
C0927,potential,INV07425,2024-10-05,67.22,Sports
C0927,potential,INV07426,2024-07-01,96.5,Sports
C0928,atrisk,INV07427,2024-03-29,101.11,Beauty
C0928,atrisk,INV07428,2024-03-12,157.6,Home
C0928,atrisk,INV07429,2024-01-15,83.79,Beauty
C0928,atrisk,INV07430,2024-03-02,145.36,Sports
