order_id,vendor_id,product_id,order_date,sla_days,actual_days,quantity,unit_cost,quality_status,delivery_date,total_cost,source_file,days_to_deliver,on_time,defect_flag,week_num
ORD-W13-0036,V004,SKU-0042,2025-03-30,5,4,330,182.82,Pass,2025-04-03,60330.6,week_13_orders.csv,4,True,False,13
ORD-W13-0037,V005,SKU-0031,2025-01-26,7,4,293,69.73,Pass,2025-01-30,20430.89,week_13_orders.csv,4,True,False,4
ORD-W13-0038,V008,SKU-0006,2025-03-21,5,6,451,83.53,Pass,2025-03-27,37672.03,week_13_orders.csv,6,False,False,12
ORD-W13-0039,V014,SKU-0042,2025-02-08,3,13,239,21.3,Pass,2025-02-21,5090.7,week_13_orders.csv,13,False,False,6
ORD-W13-0040,V005,SKU-0003,2025-03-26,5,9,250,59.92,Pass,2025-04-04,14980.0,week_13_orders.csv,9,False,False,13
ORD-W13-0041,V017,SKU-0045,2025-01-19,3,3,308,30.18,Pass,2025-01-22,9295.44,week_13_orders.csv,3,True,False,3
ORD-W13-0042,V001,SKU-0036,2025-02-15,5,4,390,150.15,Pass,2025-02-19,58558.5,week_13_orders.csv,4,True,False,7
ORD-W13-0043,V006,SKU-0037,2025-02-22,5,5,251,63.97,Pass,2025-02-27,16056.47,week_13_orders.csv,5,True,False,8
ORD-W13-0044,V018,SKU-0028,2025-02-09,7,7,173,76.25,Pass,2025-02-16,13191.25,week_13_orders.csv,7,True,False,6
ORD-W13-0045,V020,SKU-0015,2025-01-22,5,2,431,141.42,Pass,2025-01-24,60952.02,week_13_orders.csv,2,True,False,4
ORD-W13-0046,V002,SKU-0012,2025-01-11,7,12,260,88.42,Pass,2025-01-23,22989.2,week_13_orders.csv,12,False,False,2
ORD-W13-0047,V004,SKU-0015,2025-03-17,7,5,270,155.77,Pass,2025-03-22,42057.9,week_13_orders.csv,5,True,False,12
ORD-W13-0048,V008,SKU-0006,2025-03-18,7,8,484,137.27,Pass,2025-03-26,66438.68,week_13_orders.csv,8,False,False,12
ORD-W13-0049,V018,SKU-0016,2025-03-16,7,10,157,129.41,Pass,2025-03-26,20317.37,week_13_orders.csv,10,False,False,11
ORD-W13-0050,V006,SKU-0034,2025-01-20,3,12,252,198.53,Pass,2025-02-01,50029.56,week_13_orders.csv,12,False,False,4
ORD-W13-0051,V008,SKU-0043,2025-01-04,5,8,92,137.54,Pass,2025-01-12,12653.68,week_13_orders.csv,8,False,False,1
ORD-W13-0052,V005,SKU-0020,2025-02-24,5,8,138,176.04,Pass,2025-03-04,24293.52,week_13_orders.csv,8,False,False,9
ORD-W13-0053,V007,SKU-0049,2025-03-24,5,2,78,113.52,Pass,2025-03-26,8854.56,week_13_orders.csv,2,True,False,13
ORD-W13-0054,V009,SKU-0012,2025-01-12,5,10,444,19.66,Pass,2025-01-22,8729.04,week_13_orders.csv,10,False,False,2
ORD-W13-0055,V011,SKU-0004,2025-03-01,7,10,154,12.53,Pass,2025-03-11,1929.62,week_13_orders.csv,10,False,False,9
ORD-W13-0056,V004,SKU-0050,2025-02-24,10,10,378,61.85,Pass,2025-03-06,23379.3,week_13_orders.csv,10,True,False,9
ORD-W13-0057,V009,SKU-0026,2025-01-07,10,11,95,41.45,Pass,2025-01-18,3937.75,week_13_orders.csv,11,False,False,2
ORD-W13-0058,V004,SKU-0008,2025-03-11,5,10,81,173.98,Pass,2025-03-21,14092.38,week_13_orders.csv,10,False,False,11
ORD-W13-0059,V019,SKU-0034,2025-01-08,3,8,339,176.07,Pending,2025-01-16,59687.73,week_13_orders.csv,8,False,False,2
ORD-W13-0060,V018,SKU-0036,2025-03-17,3,2,309,50.86,Pass,2025-03-19,15715.74,week_13_orders.csv,2,True,False,12
ORD-W13-0061,V001,SKU-0007,2025-02-15,5,2,301,115.89,Pass,2025-02-17,34882.89,week_13_orders.csv,2,True,False,7
ORD-W13-0062,V004,SKU-0004,2025-01-21,5,13,237,142.52,Pass,2025-02-03,33777.24,week_13_orders.csv,13,False,False,4
ORD-W13-0063,V013,SKU-0036,2025-02-08,10,3,243,144.82,Pass,2025-02-11,35191.26,week_13_orders.csv,3,True,False,6
ORD-W13-0064,V006,SKU-0012,2025-02-12,7,9,331,189.45,Pass,2025-02-21,62707.95,week_13_orders.csv,9,False,False,7
ORD-W13-0065,V009,SKU-0026,2025-03-03,7,8,249,132.95,Pass,2025-03-11,33104.55,week_13_orders.csv,8,False,False,10
ORD-W13-0066,V005,SKU-0023,2025-03-09,7,4,329,74.28,Pass,2025-03-13,24438.12,week_13_orders.csv,4,True,False,10
ORD-W13-0067,V017,SKU-0022,2025-02-03,5,5,11,22.79,Pass,2025-02-08,250.69,week_13_orders.csv,5,True,False,6
ORD-W13-0068,V007,SKU-0006,2025-02-02,3,2,30,82.02,Pass,2025-02-04,2460.6,week_13_orders.csv,2,True,False,5
ORD-W13-0069,V010,SKU-0033,2025-02-03,7,13,48,43.93,Pass,2025-02-16,2108.64,week_13_orders.csv,13,False,False,6
ORD-W13-0070,V015,SKU-0046,2025-01-22,7,6,261,185.27,Pass,2025-01-28,48355.47,week_13_orders.csv,6,True,False,4
ORD-W13-0071,V006,SKU-0044,2025-02-12,5,9,160,101.99,Pass,2025-02-21,16318.4,week_13_orders.csv,9,False,False,7
ORD-W13-0072,V002,SKU-0011,2025-02-22,5,3,126,186.72,Pass,2025-02-25,23526.72,week_13_orders.csv,3,True,False,8
ORD-W13-0073,V004,SKU-0016,2025-01-29,5,5,163,141.82,Pass,2025-02-03,23116.66,week_13_orders.csv,5,True,False,5
ORD-W13-0074,V005,SKU-0031,2025-02-04,3,4,370,50.87,Pass,2025-02-08,18821.9,week_13_orders.csv,4,False,False,6
ORD-W13-0075,V017,SKU-0024,2025-01-11,5,12,165,183.19,Pass,2025-01-23,30226.35,week_13_orders.csv,12,False,False,2
ORD-W13-0076,V006,SKU-0013,2025-03-26,5,12,410,68.55,Pass,2025-04-07,28105.5,week_13_orders.csv,12,False,False,13
ORD-W13-0077,V001,SKU-0035,2025-03-16,5,13,279,118.9,Pass,2025-03-29,33173.1,week_13_orders.csv,13,False,False,11
ORD-W13-0078,V010,SKU-0045,2025-03-25,7,13,394,110.5,Pass,2025-04-07,43537.0,week_13_orders.csv,13,False,False,13
ORD-W13-0079,V017,SKU-0039,2025-03-01,7,12,36,33.75,Pass,2025-03-13,1215.0,week_13_orders.csv,12,False,False,9
ORD-W13-0080,V020,SKU-0039,2025-03-12,5,3,382,126.77,Pass,2025-03-15,48426.14,week_13_orders.csv,3,True,False,11
ORD-W13-0081,V002,SKU-0028,2025-03-29,7,7,219,135.76,Pass,2025-04-05,29731.44,week_13_orders.csv,7,True,False,13
ORD-W13-0082,V003,SKU-0034,2025-03-31,3,10,289,104.48,Pass,2025-04-10,30194.72,week_13_orders.csv,10,False,False,14
ORD-W13-0083,V011,SKU-0050,2025-01-28,5,2,170,69.66,Pass,2025-01-30,11842.2,week_13_orders.csv,2,True,False,5
ORD-W13-0084,V020,SKU-0009,2025-03-16,7,3,220,123.69,Pass,2025-03-19,27211.8,week_13_orders.csv,3,True,False,11
ORD-W13-0085,V020,SKU-0039,2025-02-15,5,11,489,149.76,Pass,2025-02-26,73232.64,week_13_orders.csv,11,False,False,7
ORD-W13-0086,V017,SKU-0028,2025-03-04,7,6,193,174.86,Pass,2025-03-10,33747.98,week_13_orders.csv,6,True,False,10
ORD-W13-0087,V006,SKU-0033,2025-03-17,3,12,79,44.76,Pass,2025-03-29,3536.04,week_13_orders.csv,12,False,False,12
ORD-W13-0088,V017,SKU-0022,2025-03-11,7,8,301,17.11,Pass,2025-03-19,5150.11,week_13_orders.csv,8,False,False,11
ORD-W13-0089,V004,SKU-0039,2025-01-09,5,12,263,135.47,Pass,2025-01-21,35628.61,week_13_orders.csv,12,False,False,2
ORD-W13-0090,V008,SKU-0045,2025-02-16,7,3,355,104.51,Pass,2025-02-19,37101.05,week_13_orders.csv,3,True,False,7
ORD-W13-0091,V006,SKU-0021,2025-03-11,5,3,140,166.25,Pass,2025-03-14,23275.0,week_13_orders.csv,3,True,False,11
ORD-W13-0092,V001,SKU-0001,2025-01-03,3,4,137,35.97,Pass,2025-01-07,4927.89,week_13_orders.csv,4,False,False,1
ORD-W13-0093,V006,SKU-0043,2025-01-23,7,6,291,136.07,Pass,2025-01-29,39596.37,week_13_orders.csv,6,True,False,4
ORD-W13-0094,V013,SKU-0046,2025-01-30,5,9,341,182.54,Pass,2025-02-08,62246.14,week_13_orders.csv,9,False,False,5
ORD-W13-0095,V012,SKU-0042,2025-02-11,7,3,248,87.69,Pass,2025-02-14,21747.12,week_13_orders.csv,3,True,False,7
ORD-W13-0096,V018,SKU-0036,2025-01-22,7,8,262,116.48,Pass,2025-01-30,30517.76,week_13_orders.csv,8,False,False,4
ORD-W13-0097,V002,SKU-0024,2025-01-05,3,7,46,68.98,Pass,2025-01-12,3173.08,week_13_orders.csv,7,False,False,1
ORD-W13-0098,V010,SKU-0001,2025-02-17,5,9,295,51.61,Defect,2025-02-26,15224.95,week_13_orders.csv,9,False,True,8
ORD-W13-0099,V010,SKU-0024,2025-01-20,3,7,13,122.7,Pass,2025-01-27,1595.1,week_13_orders.csv,7,False,False,4
ORD-W13-0100,V010,SKU-0010,2025-03-16,3,11,154,58.01,Pass,2025-03-27,8933.54,week_13_orders.csv,11,False,False,11
ORD-W13-0101,V005,SKU-0040,2025-01-26,5,5,415,185.09,Pass,2025-01-31,76812.35,week_13_orders.csv,5,True,False,4
ORD-W13-0102,V016,SKU-0005,2025-02-18,5,3,226,107.65,Pass,2025-02-21,24328.9,week_13_orders.csv,3,True,False,8
ORD-W13-0103,V004,SKU-0004,2025-01-21,7,7,190,88.67,Pass,2025-01-28,16847.3,week_13_orders.csv,7,True,False,4
ORD-W13-0104,V016,SKU-0033,2025-03-24,3,10,11,187.55,Pass,2025-04-03,2063.05,week_13_orders.csv,10,False,False,13
ORD-W13-0105,V007,SKU-0010,2025-02-01,7,6,469,63.42,Pass,2025-02-07,29743.98,week_13_orders.csv,6,True,False,5
ORD-W13-0106,V001,SKU-0035,2025-03-17,7,9,444,133.15,Pass,2025-03-26,59118.6,week_13_orders.csv,9,False,False,12
ORD-W13-0107,V015,SKU-0006,2025-03-27,7,3,86,153.44,Pass,2025-03-30,13195.84,week_13_orders.csv,3,True,False,13
ORD-W13-0108,V006,SKU-0002,2025-03-03,3,6,81,78.17,Pass,2025-03-09,6331.77,week_13_orders.csv,6,False,False,10
ORD-W13-0109,V018,SKU-0034,2025-02-05,3,11,65,125.72,Pass,2025-02-16,8171.8,week_13_orders.csv,11,False,False,6
ORD-W13-0110,V017,SKU-0019,2025-01-21,5,2,290,111.81,Pass,2025-01-23,32424.9,week_13_orders.csv,2,True,False,4
ORD-W13-0111,V019,SKU-0035,2025-03-12,7,4,107,154.21,Pass,2025-03-16,16500.47,week_13_orders.csv,4,True,False,11
ORD-W13-0112,V017,SKU-0031,2025-03-07,7,11,455,102.9,Pass,2025-03-18,46819.5,week_13_orders.csv,11,False,False,10
ORD-W13-0113,V011,SKU-0044,2025-04-01,7,12,327,13.66,Pass,2025-04-13,4466.82,week_13_orders.csv,12,False,False,14
ORD-W13-0114,V014,SKU-0035,2025-02-12,7,13,341,110.74,Pass,2025-02-25,37762.34,week_13_orders.csv,13,False,False,7
ORD-W13-0115,V012,SKU-0023,2025-03-09,3,7,485,15.54,Pass,2025-03-16,7536.9,week_13_orders.csv,7,False,False,10
ORD-W13-0116,V015,SKU-0006,2025-03-03,5,12,101,160.22,Pending,2025-03-15,16182.22,week_13_orders.csv,12,False,False,10
ORD-W13-0117,V008,SKU-0013,2025-04-01,5,9,86,83.54,Pass,2025-04-10,7184.44,week_13_orders.csv,9,False,False,14
ORD-W13-0118,V005,SKU-0030,2025-01-20,7,4,228,62.01,Pass,2025-01-24,14138.28,week_13_orders.csv,4,True,False,4
ORD-W13-0119,V018,SKU-0018,2025-03-02,7,11,359,190.94,Pass,2025-03-13,68547.46,week_13_orders.csv,11,False,False,9
ORD-W13-0120,V006,SKU-0026,2025-01-23,10,4,180,181.3,Pass,2025-01-27,32634.0,week_13_orders.csv,4,True,False,4
ORD-W13-0121,V001,SKU-0020,2025-01-29,5,4,155,67.09,Pass,2025-02-02,10398.95,week_13_orders.csv,4,True,False,5
ORD-W13-0122,V003,SKU-0038,2025-01-25,7,11,111,162.88,Defect,2025-02-05,18079.68,week_13_orders.csv,11,False,True,4
ORD-W13-0123,V008,SKU-0031,2025-03-19,5,3,88,58.98,Pass,2025-03-22,5190.24,week_13_orders.csv,3,True,False,12
ORD-W13-0124,V002,SKU-0023,2025-02-16,3,5,261,31.2,Pass,2025-02-21,8143.2,week_13_orders.csv,5,False,False,7
ORD-W13-0125,V004,SKU-0015,2025-02-05,7,2,476,189.15,Pass,2025-02-07,90035.4,week_13_orders.csv,2,True,False,6
ORD-W13-0126,V008,SKU-0013,2025-03-30,5,3,264,75.79,Pass,2025-04-02,20008.56,week_13_orders.csv,3,True,False,13
ORD-W13-0127,V017,SKU-0006,2025-02-12,5,7,414,32.13,Pass,2025-02-19,13301.82,week_13_orders.csv,7,False,False,7
ORD-W13-0128,V016,SKU-0030,2025-02-09,10,10,473,83.11,Pass,2025-02-19,39311.03,week_13_orders.csv,10,True,False,6
ORD-W13-0129,V017,SKU-0017,2025-02-22,5,9,87,63.29,Pass,2025-03-03,5506.23,week_13_orders.csv,9,False,False,8
ORD-W13-0130,V005,SKU-0009,2025-03-09,7,2,422,125.49,Defect,2025-03-11,52956.78,week_13_orders.csv,2,True,True,10
ORD-W13-0131,V003,SKU-0018,2025-03-11,7,3,63,92.41,Pass,2025-03-14,5821.83,week_13_orders.csv,3,True,False,11
ORD-W13-0132,V014,SKU-0025,2025-02-25,7,10,298,23.66,Pass,2025-03-07,7050.68,week_13_orders.csv,10,False,False,9
ORD-W13-0133,V008,SKU-0041,2025-01-12,3,2,416,100.29,Pass,2025-01-14,41720.64,week_13_orders.csv,2,True,False,2
ORD-W13-0134,V011,SKU-0033,2025-03-24,5,12,28,45.37,Pass,2025-04-05,1270.36,week_13_orders.csv,12,False,False,13
ORD-W13-0135,V016,SKU-0009,2025-01-17,5,3,195,56.67,Pass,2025-01-20,11050.65,week_13_orders.csv,3,True,False,3
ORD-W13-0136,V011,SKU-0030,2025-01-29,7,9,163,147.62,Pass,2025-02-07,24062.06,week_13_orders.csv,9,False,False,5
ORD-W13-0137,V004,SKU-0003,2025-01-08,5,13,210,8.43,Pass,2025-01-21,1770.3,week_13_orders.csv,13,False,False,2
ORD-W13-0138,V001,SKU-0013,2025-03-06,7,10,312,108.61,Pass,2025-03-16,33886.32,week_13_orders.csv,10,False,False,10
ORD-W13-0139,V020,SKU-0011,2025-01-12,7,11,189,93.04,Pass,2025-01-23,17584.56,week_13_orders.csv,11,False,False,2
ORD-W13-0140,V002,SKU-0013,2025-01-03,5,4,295,173.14,Pass,2025-01-07,51076.3,week_13_orders.csv,4,True,False,1
ORD-W13-0141,V007,SKU-0016,2025-02-09,5,9,130,109.27,Pass,2025-02-18,14205.1,week_13_orders.csv,9,False,False,6
ORD-W13-0142,V016,SKU-0042,2025-03-04,5,10,370,44.07,Pass,2025-03-14,16305.9,week_13_orders.csv,10,False,False,10
ORD-W13-0143,V010,SKU-0037,2025-03-02,7,2,407,162.77,Pass,2025-03-04,66247.39,week_13_orders.csv,2,True,False,9
ORD-W13-0144,V013,SKU-0046,2025-03-10,5,9,67,189.02,Pass,2025-03-19,12664.34,week_13_orders.csv,9,False,False,11
ORD-W13-0145,V010,SKU-0049,2025-03-20,5,13,216,103.04,Pass,2025-04-02,22256.64,week_13_orders.csv,13,False,False,12
ORD-W13-0146,V014,SKU-0004,2025-03-10,10,9,155,96.18,Pass,2025-03-19,14907.9,week_13_orders.csv,9,True,False,11
ORD-W13-0147,V004,SKU-0039,2025-02-17,5,6,341,18.47,Pass,2025-02-23,6298.27,week_13_orders.csv,6,False,False,8
ORD-W13-0148,V011,SKU-0016,2025-01-30,5,9,384,197.76,Pass,2025-02-08,75939.84,week_13_orders.csv,9,False,False,5
ORD-W13-0149,V018,SKU-0002,2025-01-03,7,2,140,102.83,Defect,2025-01-05,14396.2,week_13_orders.csv,2,True,True,1
ORD-W13-0150,V017,SKU-0046,2025-01-26,5,13,61,84.57,Pass,2025-02-08,5158.77,week_13_orders.csv,13,False,False,4
ORD-W13-0151,V012,SKU-0012,2025-01-02,10,3,18,69.47,Pass,2025-01-05,1250.46,week_13_orders.csv,3,True,False,1
ORD-W13-0152,V007,SKU-0022,2025-02-07,5,13,264,5.2,Pass,2025-02-20,1372.8,week_13_orders.csv,13,False,False,6
ORD-W13-0153,V017,SKU-0004,2025-01-01,7,4,398,135.89,Pass,2025-01-05,54084.22,week_13_orders.csv,4,True,False,1
ORD-W13-0154,V018,SKU-0047,2025-02-01,5,7,460,103.73,Pass,2025-02-08,47715.8,week_13_orders.csv,7,False,False,5
ORD-W13-0155,V005,SKU-0003,2025-01-20,10,7,123,188.6,Pass,2025-01-27,23197.8,week_13_orders.csv,7,True,False,4
ORD-W13-0156,V012,SKU-0027,2025-03-16,5,4,484,58.16,Pass,2025-03-20,28149.44,week_13_orders.csv,4,True,False,11
ORD-W13-0157,V012,SKU-0048,2025-01-19,7,11,447,68.2,Pass,2025-01-30,30485.4,week_13_orders.csv,11,False,False,3
ORD-W13-0158,V011,SKU-0033,2025-03-07,5,3,477,13.48,Pass,2025-03-10,6429.96,week_13_orders.csv,3,True,False,10
ORD-W13-0159,V020,SKU-0032,2025-03-26,7,13,68,13.92,Pass,2025-04-08,946.56,week_13_orders.csv,13,False,False,13
ORD-W13-0160,V016,SKU-0040,2025-01-17,7,2,367,184.3,Pass,2025-01-19,67638.1,week_13_orders.csv,2,True,False,3
ORD-W13-0161,V009,SKU-0050,2025-02-15,3,7,98,118.47,Pass,2025-02-22,11610.06,week_13_orders.csv,7,False,False,7
ORD-W13-0162,V017,SKU-0043,2025-01-31,5,7,54,160.92,Pass,2025-02-07,8689.68,week_13_orders.csv,7,False,False,5
ORD-W13-0163,V018,SKU-0007,2025-03-29,7,4,229,150.14,Defect,2025-04-02,34382.06,week_13_orders.csv,4,True,True,13
ORD-W13-0164,V010,SKU-0006,2025-01-26,7,10,368,38.79,Pending,2025-02-05,14274.72,week_13_orders.csv,10,False,False,4
ORD-W13-0165,V018,SKU-0043,2025-02-28,7,11,210,154.4,Pass,2025-03-11,32424.0,week_13_orders.csv,11,False,False,9
ORD-W13-0166,V018,SKU-0008,2025-01-26,5,7,465,137.63,Pass,2025-02-02,63997.95,week_13_orders.csv,7,False,False,4
ORD-W14-0000,V013,SKU-0034,2025-01-20,3,11,136,55.7,Pass,2025-01-31,7575.2,week_14_orders.csv,11,False,False,4
ORD-W14-0001,V002,SKU-0010,2025-01-28,7,6,131,30.64,Pass,2025-02-03,4013.84,week_14_orders.csv,6,True,False,5
ORD-W14-0002,V008,SKU-0032,2025-01-05,5,5,399,189.72,Pass,2025-01-10,75698.28,week_14_orders.csv,5,True,False,1
ORD-W14-0003,V002,SKU-0016,2025-03-15,3,6,69,71.34,Pass,2025-03-21,4922.46,week_14_orders.csv,6,False,False,11
ORD-W14-0004,V019,SKU-0005,2025-04-05,5,13,296,103.03,Defect,2025-04-18,30496.88,week_14_orders.csv,13,False,True,14
ORD-W14-0005,V002,SKU-0042,2025-03-28,5,10,395,31.3,Pass,2025-04-07,12363.5,week_14_orders.csv,10,False,False,13
ORD-W14-0006,V001,SKU-0028,2025-01-19,7,9,318,118.6,Pass,2025-01-28,37714.8,week_14_orders.csv,9,False,False,3
ORD-W14-0007,V010,SKU-0021,2025-03-04,5,9,406,132.87,Pass,2025-03-13,53945.22,week_14_orders.csv,9,False,False,10
ORD-W14-0008,V006,SKU-0016,2025-01-08,5,3,183,17.75,Pass,2025-01-11,3248.25,week_14_orders.csv,3,True,False,2
ORD-W14-0009,V017,SKU-0013,2025-01-11,5,4,374,185.77,Pass,2025-01-15,69477.98,week_14_orders.csv,4,True,False,2
ORD-W14-0010,V010,SKU-0026,2025-01-11,7,3,496,79.24,Pass,2025-01-14,39303.04,week_14_orders.csv,3,True,False,2
ORD-W14-0011,V005,SKU-0019,2025-01-01,7,5,175,28.69,Pass,2025-01-06,5020.75,week_14_orders.csv,5,True,False,1
ORD-W14-0012,V012,SKU-0042,2025-01-31,10,8,431,30.02,Pass,2025-02-08,12938.62,week_14_orders.csv,8,True,False,5
ORD-W14-0013,V004,SKU-0044,2025-02-16,7,4,95,57.71,Pass,2025-02-20,5482.45,week_14_orders.csv,4,True,False,7
ORD-W14-0014,V018,SKU-0017,2025-03-11,7,4,184,16.37,Pass,2025-03-15,3012.08,week_14_orders.csv,4,True,False,11
ORD-W14-0015,V009,SKU-0017,2025-01-16,5,2,344,22.24,Pass,2025-01-18,7650.56,week_14_orders.csv,2,True,False,3
ORD-W14-0016,V004,SKU-0003,2025-02-01,3,13,439,117.69,Pass,2025-02-14,51665.91,week_14_orders.csv,13,False,False,5
ORD-W14-0017,V019,SKU-0005,2025-03-12,3,11,338,65.67,Pass,2025-03-23,22196.46,week_14_orders.csv,11,False,False,11
ORD-W14-0018,V011,SKU-0031,2025-02-24,7,9,289,14.32,Pass,2025-03-05,4138.48,week_14_orders.csv,9,False,False,9
ORD-W14-0019,V013,SKU-0050,2025-03-18,3,8,133,32.01,Pass,2025-03-26,4257.33,week_14_orders.csv,8,False,False,12
ORD-W14-0020,V002,SKU-0013,2025-03-13,5,13,448,116.34,Pass,2025-03-26,52120.32,week_14_orders.csv,13,False,False,11
ORD-W14-0021,V020,SKU-0020,2025-04-02,3,2,75,113.42,Pass,2025-04-04,8506.5,week_14_orders.csv,2,True,False,14
ORD-W14-0022,V020,SKU-0025,2025-04-04,5,11,445,166.35,Pass,2025-04-15,74025.75,week_14_orders.csv,11,False,False,14
ORD-W14-0023,V019,SKU-0018,2025-01-03,5,9,136,129.37,Pass,2025-01-12,17594.32,week_14_orders.csv,9,False,False,1
ORD-W14-0024,V008,SKU-0005,2025-03-16,10,11,362,101.25,Pass,2025-03-27,36652.5,week_14_orders.csv,11,False,False,11
ORD-W14-0025,V015,SKU-0046,2025-02-18,7,5,383,76.62,Pass,2025-02-23,29345.46,week_14_orders.csv,5,True,False,8
ORD-W14-0026,V006,SKU-0020,2025-03-22,5,4,69,62.48,Pass,2025-03-26,4311.12,week_14_orders.csv,4,True,False,12
ORD-W14-0027,V019,SKU-0021,2025-01-07,10,7,275,101.65,Pass,2025-01-14,27953.75,week_14_orders.csv,7,True,False,2
ORD-W14-0028,V012,SKU-0028,2025-03-20,7,2,288,13.7,Pass,2025-03-22,3945.6,week_14_orders.csv,2,True,False,12
ORD-W14-0029,V012,SKU-0012,2025-04-01,3,6,430,21.34,Pass,2025-04-07,9176.2,week_14_orders.csv,6,False,False,14
ORD-W14-0030,V004,SKU-0005,2025-04-02,5,4,222,113.46,Pass,2025-04-06,25188.12,week_14_orders.csv,4,True,False,14
ORD-W14-0031,V009,SKU-0028,2025-04-02,5,3,213,7.07,Pending,2025-04-05,1505.91,week_14_orders.csv,3,True,False,14
ORD-W14-0032,V013,SKU-0018,2025-03-14,5,6,159,79.7,Pass,2025-03-20,12672.3,week_14_orders.csv,6,False,False,11
ORD-W14-0033,V001,SKU-0014,2025-04-03,7,11,49,83.7,Defect,2025-04-14,4101.3,week_14_orders.csv,11,False,True,14
ORD-W14-0034,V011,SKU-0046,2025-03-17,5,8,83,138.04,Defect,2025-03-25,11457.32,week_14_orders.csv,8,False,True,12
ORD-W14-0035,V006,SKU-0040,2025-03-03,7,10,124,37.04,Pass,2025-03-13,4592.96,week_14_orders.csv,10,False,False,10
ORD-W14-0036,V003,SKU-0027,2025-01-26,3,8,372,72.95,Pass,2025-02-03,27137.4,week_14_orders.csv,8,False,False,4
ORD-W14-0037,V018,SKU-0032,2025-02-18,5,6,455,139.71,Pass,2025-02-24,63568.05,week_14_orders.csv,6,False,False,8
ORD-W14-0038,V006,SKU-0013,2025-01-18,10,8,411,140.37,Pass,2025-01-26,57692.07,week_14_orders.csv,8,True,False,3
ORD-W14-0039,V007,SKU-0047,2025-03-07,5,4,18,166.66,Pass,2025-03-11,2999.88,week_14_orders.csv,4,True,False,10
ORD-W14-0040,V011,SKU-0010,2025-03-09,5,8,244,139.07,Pass,2025-03-17,33933.08,week_14_orders.csv,8,False,False,10
ORD-W14-0041,V016,SKU-0022,2025-03-21,7,3,38,169.39,Pass,2025-03-24,6436.82,week_14_orders.csv,3,True,False,12
ORD-W14-0042,V006,SKU-0041,2025-02-28,5,13,184,190.86,Pass,2025-03-13,35118.24,week_14_orders.csv,13,False,False,9
ORD-W14-0043,V020,SKU-0035,2025-04-05,5,11,264,176.51,Pass,2025-04-16,46598.64,week_14_orders.csv,11,False,False,14
ORD-W14-0044,V012,SKU-0037,2025-01-03,5,7,167,13.44,Pass,2025-01-10,2244.48,week_14_orders.csv,7,False,False,1
ORD-W14-0045,V014,SKU-0041,2025-01-25,5,13,12,182.35,Pass,2025-02-07,2188.2,week_14_orders.csv,13,False,False,4
ORD-W14-0046,V015,SKU-0044,2025-03-07,7,5,22,98.48,Pass,2025-03-12,2166.56,week_14_orders.csv,5,True,False,10
ORD-W14-0047,V008,SKU-0011,2025-03-17,5,5,248,40.65,Pass,2025-03-22,10081.2,week_14_orders.csv,5,True,False,12
ORD-W14-0048,V007,SKU-0003,2025-02-09,3,3,13,144.5,Pass,2025-02-12,1878.5,week_14_orders.csv,3,True,False,6
ORD-W14-0049,V010,SKU-0021,2025-01-31,5,7,300,79.2,Pass,2025-02-07,23760.0,week_14_orders.csv,7,False,False,5
ORD-W14-0050,V020,SKU-0014,2025-03-14,3,6,422,88.91,Pass,2025-03-20,37520.02,week_14_orders.csv,6,False,False,11
ORD-W14-0051,V020,SKU-0043,2025-03-13,3,9,192,23.92,Pass,2025-03-22,4592.64,week_14_orders.csv,9,False,False,11
ORD-W14-0052,V004,SKU-0012,2025-03-13,5,8,99,35.3,Pass,2025-03-21,3494.7,week_14_orders.csv,8,False,False,11
ORD-W14-0053,V017,SKU-0016,2025-01-26,5,13,272,92.04,Pass,2025-02-08,25034.88,week_14_orders.csv,13,False,False,4
ORD-W14-0054,V012,SKU-0049,2025-02-03,7,10,234,116.62,Pass,2025-02-13,27289.08,week_14_orders.csv,10,False,False,6
ORD-W14-0055,V006,SKU-0030,2025-04-05,3,6,58,74.5,Pass,2025-04-11,4321.0,week_14_orders.csv,6,False,False,14
ORD-W14-0056,V002,SKU-0044,2025-01-11,7,12,318,108.18,Pass,2025-01-23,34401.24,week_14_orders.csv,12,False,False,2
ORD-W14-0057,V020,SKU-0019,2025-01-15,3,5,468,45.22,Pass,2025-01-20,21162.96,week_14_orders.csv,5,False,False,3
ORD-W14-0058,V001,SKU-0033,2025-03-16,7,8,441,43.09,Pass,2025-03-24,19002.69,week_14_orders.csv,8,False,False,11
ORD-W14-0059,V010,SKU-0027,2025-03-27,5,6,237,144.03,Pass,2025-04-02,34135.11,week_14_orders.csv,6,False,False,13
ORD-W14-0060,V020,SKU-0015,2025-03-15,5,3,158,185.48,Pass,2025-03-18,29305.84,week_14_orders.csv,3,True,False,11
ORD-W14-0061,V016,SKU-0047,2025-03-08,5,9,327,111.97,Pass,2025-03-17,36614.19,week_14_orders.csv,9,False,False,10
ORD-W14-0062,V002,SKU-0047,2025-02-14,5,13,376,14.71,Pass,2025-02-27,5530.96,week_14_orders.csv,13,False,False,7
ORD-W14-0063,V015,SKU-0018,2025-02-05,3,8,486,123.38,Pass,2025-02-13,59962.68,week_14_orders.csv,8,False,False,6
ORD-W14-0064,V012,SKU-0034,2025-03-24,7,13,347,138.49,Pass,2025-04-06,48056.03,week_14_orders.csv,13,False,False,13
