job_id,title,company,city,industry,experience_required,exp_level_num,salary_aud,skills,remote_ok,visa_sponsor,posted_year
J1470,Business Analyst,Dept of Health,Melbourne,Healthcare,1-3 years,1,86000,"Power BI,Azure,Tableau,Stakeholder Management,Jira,R",1,1,2025
J1471,BI Analyst,PwC,Melbourne,Consulting,5+ years,3,118000,"Power BI,SQL,R,BPMN",1,1,2025
J1472,Senior Business Analyst,ANZ Bank,Brisbane,Government,1-3 years,2,100000,"Machine Learning,SQL,Excel",1,0,2026
J1473,Systems Analyst,NAB,Sydney,Technology,3-5 years,2,109000,"Looker,Excel,Stakeholder Management,Machine Learning,Power BI,SQL,Tableau,DAX",0,0,2026
J1474,Systems Analyst,PwC,Melbourne,Technology,3-5 years,2,100000,"Power BI,BPMN,SQL,Tableau,Jira,R,Excel",1,0,2024
J1475,BI Analyst,Commonwealth Bank,Melbourne,Retail,Graduate/<1yr,0,69000,"Power BI,SQL,Machine Learning,Agile,Tableau",0,0,2026
J1476,Senior Data Analyst,KPMG,Melbourne,Energy,3-5 years,2,114000,"DAX,Jira,Tableau,Power BI,Machine Learning,AWS,SQL",0,1,2026
J1477,Business Analyst,Woolworths,Sydney,Government,Graduate/<1yr,0,68000,"BPMN,SQL,Power BI,Excel,R,Looker,Tableau,Agile",0,0,2026
J1478,Senior Business Analyst,Amazon,Adelaide,Energy,1-3 years,2,86000,"Power BI,SQL,R,Jira",0,0,2026
J1479,Senior Business Analyst,KPMG,Sydney,Energy,3-5 years,2,106000,"Power BI,Tableau,Excel,SQL,BPMN,DAX,Azure,Stakeholder Management",0,0,2026
J1480,Systems Analyst,Amazon,Brisbane,Consulting,1-3 years,1,81000,"Power BI,SQL,Jira,Excel",1,0,2026
J1481,Junior Data Analyst,Woolworths,Melbourne,Property,3-5 years,1,80000,"Agile,Looker,AWS,Power BI,SQL,DAX,Stakeholder Management",1,0,2025
J1482,Senior Data Analyst,ANZ Bank,Brisbane,Retail,3-5 years,2,93000,"Power BI,Jira,Looker,SQL,AWS",1,0,2026
J1483,Systems Analyst,Amazon,Sydney,Retail,3-5 years,2,106000,"Machine Learning,SQL,Power BI",1,0,2024
J1484,BI Analyst,Telstra,Sydney,Technology,3-5 years,2,102000,"Tableau,Looker,Jira,Stakeholder Management,Excel,BPMN",1,0,2025
J1485,Senior Business Analyst,Amazon,Melbourne,Government,1-3 years,2,117000,"Power BI,Excel,SQL,Jira,AWS,Tableau,DAX",1,0,2025
J1486,Business Analyst,ANZ Bank,Sydney,Property,1-3 years,1,90000,"Power BI,SQL,Machine Learning",1,1,2025
J1487,BI Analyst,PwC,Brisbane,Retail,5+ years,3,123000,"R,SQL,Stakeholder Management,Machine Learning,Excel,Python,Azure,DAX",0,0,2025
J1488,BI Analyst,KPMG,Perth,Healthcare,1-3 years,1,94000,"Looker,SQL,Stakeholder Management,Jira,AWS",0,0,2025
J1489,Business Analyst,Amazon,Adelaide,Energy,3-5 years,2,88000,"Jira,SQL,Stakeholder Management,BPMN,Tableau,AWS,Excel",1,0,2026
J1490,Insights Analyst,KPMG,Sydney,Healthcare,3-5 years,2,98000,"Power BI,SQL,Excel,Jira",1,0,2025
J1491,Business Analyst,Dept of Health,Brisbane,Technology,1-3 years,1,88000,"Power BI,Jira,Stakeholder Management,Azure,Excel,BPMN,SQL",1,0,2026
J1492,BI Analyst,Dept of Health,Sydney,Government,Graduate/<1yr,0,78000,"Azure,Excel,R,Tableau,DAX,Agile,SQL,Power BI",0,0,2025
J1493,Reporting Analyst,NAB,Melbourne,Energy,5+ years,3,123000,"Power BI,SQL,R",0,0,2026
J1494,Associate BA,Commonwealth Bank,Melbourne,Retail,3-5 years,2,103000,"Power BI,Stakeholder Management,SQL",0,0,2025
J1495,Business Analyst,Amazon,Perth,Healthcare,1-3 years,1,96000,"DAX,AWS,Azure,SQL,Python,Power BI",0,0,2025
J1496,Associate BA,NAB,Melbourne,Property,3-5 years,2,106000,"Power BI,SQL,DAX,Agile,Tableau,BPMN",0,0,2026
J1497,Senior Data Analyst,Dept of Health,Sydney,Energy,1-3 years,2,105000,"Excel,SQL,Azure",1,0,2024
J1498,BI Analyst,Amazon,Sydney,Finance,3-5 years,2,121000,"SQL,Azure,Machine Learning,Python,Jira,R,Looker",1,1,2026
J1499,Senior Business Analyst,Commonwealth Bank,Sydney,Technology,Graduate/<1yr,2,105000,"Python,Azure,Stakeholder Management,Excel,SQL,Power BI",1,0,2025
J1500,Data Analyst,ANZ Bank,Sydney,Property,1-3 years,1,89000,"Power BI,SQL,Machine Learning,DAX,Looker",1,0,2024
J1501,Data Analyst,Telstra,Adelaide,Retail,1-3 years,1,87000,"SQL,Looker,Excel,Azure,BPMN,AWS,Jira",0,0,2024
J1502,Junior Data Analyst,Deloitte,Sydney,Finance,5+ years,1,95000,"Agile,SQL,Python,Power BI,BPMN",0,1,2026
J1503,Senior Business Analyst,KPMG,Sydney,Healthcare,3-5 years,2,101000,"Power BI,SQL,Azure",0,0,2026
J1504,Reporting Analyst,PwC,Sydney,Healthcare,1-3 years,1,88000,"Looker,SQL,Power BI",1,0,2024
J1505,Senior Data Analyst,Woolworths,Brisbane,Energy,5+ years,3,126000,"Jira,AWS,Azure,SQL,Agile,Power BI,Tableau,Machine Learning",0,0,2025
J1506,Data Analyst,Amazon,Sydney,Healthcare,1-3 years,1,96000,"Power BI,SQL,Stakeholder Management,Excel,Machine Learning,Azure",0,0,2025
J1507,BI Analyst,Amazon,Sydney,Technology,3-5 years,2,107000,"Agile,SQL,DAX,R,BPMN,Power BI,Jira",1,1,2024
J1508,Senior Data Analyst,KPMG,Brisbane,Technology,3-5 years,2,107000,"BPMN,Azure,Machine Learning,Agile,Looker,Jira,DAX,AWS",1,0,2025
J1509,Senior Business Analyst,NAB,Brisbane,Finance,1-3 years,2,106000,"Tableau,DAX,AWS,R,Jira,Looker,Machine Learning,SQL",1,0,2026
J1510,Business Analyst,Commonwealth Bank,Sydney,Consulting,1-3 years,1,89000,"Power BI,SQL,Tableau,Stakeholder Management",0,1,2024
J1511,Senior Business Analyst,Telstra,Adelaide,Healthcare,5+ years,3,115000,"Tableau,Stakeholder Management,Power BI,Excel,DAX,SQL,Looker,Agile",1,0,2025
J1512,Senior Data Analyst,Commonwealth Bank,Perth,Property,3-5 years,2,111000,"Tableau,SQL,Python,Excel,Machine Learning,Power BI,Jira",0,1,2025
J1513,Business Analyst,PwC,Brisbane,Energy,3-5 years,2,106000,"AWS,SQL,DAX,Tableau",1,0,2026
J1514,Reporting Analyst,NAB,Melbourne,Technology,3-5 years,2,97000,"R,SQL,Jira,Power BI",0,1,2025
J1515,Business Analyst,Dept of Health,Melbourne,Energy,1-3 years,1,82000,"Stakeholder Management,Jira,Power BI,Agile,Python,AWS,SQL,BPMN",1,0,2026
J1516,BI Analyst,Dept of Health,Sydney,Finance,3-5 years,2,104000,"Power BI,SQL,Agile,Tableau",1,0,2026
J1517,Systems Analyst,KPMG,Sydney,Finance,3-5 years,2,108000,"Excel,SQL,Power BI,Azure,Python",0,0,2026
J1518,Junior Data Analyst,ANZ Bank,Brisbane,Technology,1-3 years,1,85000,"Jira,SQL,R,BPMN,Power BI,AWS,Python",0,1,2026
J1519,Business Analyst,Dept of Health,Melbourne,Government,5+ years,3,129000,"Power BI,SQL,Jira,AWS,Tableau",0,0,2025
J1520,Business Analyst,Dept of Health,Melbourne,Property,5+ years,3,129000,"Power BI,SQL,Agile,Machine Learning,Python",1,1,2025
J1521,Senior Business Analyst,ANZ Bank,Remote,Healthcare,5+ years,3,111000,"Power BI,SQL,Excel,Azure,Looker",1,0,2025
J1522,Data Analyst,Commonwealth Bank,Sydney,Retail,3-5 years,2,119000,"AWS,Stakeholder Management,Jira,Tableau,Machine Learning,SQL,Agile,Azure",0,0,2025
J1523,Systems Analyst,Amazon,Canberra,Finance,1-3 years,1,91000,"Power BI,DAX,Stakeholder Management,BPMN,Python,Jira,Looker,SQL",0,0,2025
J1524,Associate BA,NAB,Sydney,Consulting,1-3 years,1,101000,"Power BI,Machine Learning,Azure,Python,R,SQL,DAX",0,0,2025
J1525,Associate BA,PwC,Sydney,Consulting,1-3 years,1,87000,"AWS,SQL,BPMN,Agile,Power BI,Jira,Excel",1,1,2025
J1526,Senior Business Analyst,Deloitte,Melbourne,Technology,5+ years,3,124000,"Power BI,Looker,SQL,AWS,BPMN",1,1,2026
J1527,Business Analyst,Woolworths,Canberra,Retail,3-5 years,2,103000,"Agile,SQL,R",0,0,2025
J1528,Data Analyst,Deloitte,Brisbane,Government,3-5 years,2,102000,"Agile,SQL,Stakeholder Management,Excel,AWS,Jira",1,1,2025
J1529,Business Analyst,Dept of Health,Sydney,Finance,3-5 years,2,106000,"Power BI,SQL,Looker,Tableau",1,0,2024
J1530,Systems Analyst,NAB,Melbourne,Property,5+ years,3,137000,"SQL,R,AWS,Python,BPMN,Power BI,DAX,Jira",0,0,2025
J1531,Data Analyst,Commonwealth Bank,Melbourne,Technology,3-5 years,2,99000,"DAX,AWS,Excel,Power BI,SQL",1,1,2026
J1532,Senior Business Analyst,NAB,Melbourne,Finance,Graduate/<1yr,2,106000,"Power BI,SQL,Azure,Looker,DAX,Jira,Tableau,AWS",0,0,2025
J1533,Business Analyst,Deloitte,Sydney,Consulting,1-3 years,1,80000,"SQL,R,BPMN,Jira,DAX,Stakeholder Management",0,0,2026
J1534,Senior Business Analyst,Amazon,Melbourne,Consulting,1-3 years,2,102000,"Power BI,SQL,R,Tableau",0,0,2024
J1535,Senior Business Analyst,PwC,Adelaide,Healthcare,3-5 years,2,88000,"Power BI,SQL,Excel",1,1,2026
J1536,Senior Data Analyst,Deloitte,Melbourne,Finance,Graduate/<1yr,2,105000,"Power BI,Looker,Agile,AWS,SQL,DAX",0,0,2025
J1537,Systems Analyst,Commonwealth Bank,Sydney,Energy,1-3 years,1,91000,"Power BI,SQL,Stakeholder Management,Excel,AWS,DAX,Looker,Agile",0,1,2024
J1538,Senior Business Analyst,ANZ Bank,Sydney,Government,3-5 years,2,112000,"Azure,Agile,SQL,DAX,Machine Learning,AWS,R",1,1,2025
J1539,Business Analyst,PwC,Sydney,Property,1-3 years,1,91000,"Power BI,SQL,AWS,Python,Excel",0,1,2025
J1540,Junior Data Analyst,Commonwealth Bank,Melbourne,Energy,3-5 years,1,84000,"Tableau,Power BI,Stakeholder Management",1,1,2025
J1541,Reporting Analyst,Dept of Health,Melbourne,Technology,5+ years,3,115000,"SQL,Agile,DAX,BPMN,Excel,R",1,0,2026
J1542,Junior Data Analyst,Deloitte,Melbourne,Retail,3-5 years,1,89000,"Power BI,SQL,Jira,Tableau,Python,Excel,DAX",0,0,2025
J1543,BI Analyst,Commonwealth Bank,Sydney,Energy,5+ years,3,121000,"Looker,R,Power BI,SQL,Python,Stakeholder Management",1,0,2026
J1544,Data Analyst,Telstra,Sydney,Property,5+ years,3,134000,"BPMN,SQL,DAX,Excel,Power BI,Machine Learning",0,0,2025
J1545,Business Analyst,ANZ Bank,Remote,Healthcare,3-5 years,2,81000,"Power BI,SQL,Stakeholder Management",0,0,2025
J1546,Business Analyst,Deloitte,Melbourne,Consulting,1-3 years,1,89000,"Looker,SQL,Tableau,Power BI,Jira",1,0,2024
J1547,Senior Data Analyst,KPMG,Melbourne,Government,5+ years,3,120000,"Power BI,SQL,Jira,Machine Learning,R,Stakeholder Management,DAX,BPMN",1,0,2026
J1548,Senior Data Analyst,Woolworths,Melbourne,Technology,1-3 years,2,108000,"Power BI,Python,Azure,Tableau",1,0,2026
J1549,Reporting Analyst,ANZ Bank,Melbourne,Technology,Graduate/<1yr,0,69000,"Excel,Jira,Looker,Stakeholder Management",0,1,2025
J1550,Reporting Analyst,KPMG,Brisbane,Finance,1-3 years,1,80000,"Power BI,SQL,Agile",0,0,2025
J1551,Business Analyst,PwC,Adelaide,Consulting,1-3 years,1,83000,"Power BI,Looker,Stakeholder Management,Machine Learning,DAX,SQL",0,0,2025
J1552,Data Analyst,Woolworths,Brisbane,Consulting,1-3 years,1,96000,"Power BI,SQL,Machine Learning,Stakeholder Management,Azure,DAX",0,0,2026
J1553,Systems Analyst,Deloitte,Melbourne,Finance,3-5 years,2,102000,"BPMN,SQL,R,Machine Learning,Excel,AWS,Stakeholder Management,Power BI",1,0,2026
J1554,Senior Business Analyst,PwC,Remote,Technology,5+ years,3,113000,"Machine Learning,SQL,R,Jira,Excel,Power BI,Looker,Tableau",1,0,2024
J1555,Systems Analyst,Dept of Health,Sydney,Healthcare,5+ years,3,129000,"Machine Learning,SQL,Stakeholder Management,AWS,Power BI,Excel,Agile,Jira",1,1,2026
J1556,Senior Business Analyst,Woolworths,Perth,Retail,1-3 years,2,103000,"Power BI,Tableau,R,Stakeholder Management,Looker,Machine Learning,Excel,SQL",0,0,2024
J1557,Business Analyst,Telstra,Melbourne,Retail,1-3 years,1,95000,"Python,Jira,Azure,SQL",0,1,2025
J1558,Junior Data Analyst,Dept of Health,Melbourne,Energy,3-5 years,1,78000,"Power BI,Excel,SQL,Azure,Agile",0,0,2025
J1559,Senior Data Analyst,NAB,Melbourne,Retail,1-3 years,2,103000,"Excel,Tableau,Power BI",0,1,2026
J1560,Senior Business Analyst,Dept of Health,Brisbane,Finance,3-5 years,2,105000,"Power BI,SQL,R,Tableau",1,0,2025
J1561,Insights Analyst,Deloitte,Melbourne,Retail,1-3 years,1,84000,"Agile,SQL,Tableau,Power BI,BPMN",0,0,2024
J1562,Senior Business Analyst,KPMG,Brisbane,Technology,3-5 years,2,106000,"R,SQL,Excel,Azure,Machine Learning,Power BI",0,0,2025
J1563,Junior Data Analyst,Dept of Health,Sydney,Healthcare,5+ years,1,92000,"Power BI,SQL,Machine Learning,BPMN,Jira",1,0,2024
J1564,Systems Analyst,Deloitte,Adelaide,Technology,3-5 years,2,98000,"Power BI,AWS,Jira,Python",0,1,2025
J1565,Reporting Analyst,Woolworths,Sydney,Finance,Graduate/<1yr,0,71000,"Power BI,Azure,Python,Stakeholder Management,SQL,BPMN",0,0,2026
J1566,Senior Data Analyst,Commonwealth Bank,Melbourne,Property,Graduate/<1yr,2,105000,"Looker,SQL,Machine Learning,AWS,Agile,Azure,BPMN",1,0,2025
J1567,Senior Data Analyst,Deloitte,Sydney,Property,1-3 years,2,111000,"Azure,Tableau,Power BI,Agile,Looker,BPMN,AWS,SQL",0,0,2026
J1568,Senior Business Analyst,Woolworths,Melbourne,Energy,5+ years,3,129000,"Looker,SQL,Excel,Power BI,DAX,R,Azure,Stakeholder Management",1,1,2024
J1569,Data Analyst,Woolworths,Melbourne,Retail,5+ years,3,125000,"Agile,SQL,Power BI,Tableau",0,0,2026
J1570,Data Analyst,KPMG,Perth,Government,5+ years,3,127000,"Power BI,BPMN,Azure,DAX,Machine Learning",1,0,2025
J1571,Reporting Analyst,KPMG,Adelaide,Healthcare,5+ years,3,115000,"Power BI,Agile,R,AWS,Stakeholder Management,Jira,Python,SQL",0,0,2025
J1572,Reporting Analyst,Deloitte,Melbourne,Finance,5+ years,3,129000,"BPMN,SQL,AWS,Stakeholder Management,Jira,Python,Power BI",1,1,2025
J1573,Business Analyst,Woolworths,Perth,Government,3-5 years,2,90000,"Power BI,SQL,Jira,Excel",0,0,2025
J1574,Business Analyst,Telstra,Brisbane,Finance,3-5 years,2,102000,"Power BI,SQL,Jira,Python,Machine Learning",1,0,2025
J1575,Business Analyst,Dept of Health,Melbourne,Consulting,3-5 years,2,111000,"Power BI,SQL,Azure,Stakeholder Management,AWS,Python,BPMN",1,1,2026
J1576,Data Analyst,Deloitte,Melbourne,Property,1-3 years,1,89000,"Power BI,SQL,DAX,Agile,AWS",0,1,2025
J1577,BI Analyst,Amazon,Melbourne,Government,1-3 years,1,87000,"Tableau,SQL,DAX",0,1,2025
J1578,Systems Analyst,KPMG,Brisbane,Finance,3-5 years,2,95000,"Power BI,SQL,Stakeholder Management,AWS",1,1,2025
J1579,Reporting Analyst,Amazon,Adelaide,Energy,3-5 years,2,90000,"Tableau,SQL,Looker,Power BI",1,0,2025
J1580,Associate BA,ANZ Bank,Sydney,Energy,3-5 years,2,116000,"Looker,SQL,Machine Learning,Power BI,DAX,Jira,Excel,Tableau",0,0,2024
J1581,Systems Analyst,Deloitte,Melbourne,Energy,3-5 years,2,106000,"Looker,SQL,Jira,AWS,Agile,Python",0,0,2026
J1582,Senior Data Analyst,Amazon,Melbourne,Finance,5+ years,3,124000,"Tableau,SQL,Azure,Machine Learning,R,Agile,Looker",0,0,2026
J1583,Data Analyst,NAB,Remote,Finance,1-3 years,1,76000,"Excel,SQL,DAX,BPMN,Stakeholder Management,Azure,R",0,0,2025
J1584,Senior Data Analyst,Amazon,Melbourne,Energy,3-5 years,2,97000,"Power BI,SQL,Excel,Azure,Agile,BPMN",0,0,2026
J1585,Business Analyst,Deloitte,Melbourne,Energy,1-3 years,1,93000,"Power BI,SQL,Stakeholder Management,DAX,Azure,Jira",0,0,2026
J1586,Senior Data Analyst,NAB,Melbourne,Property,3-5 years,2,100000,"Power BI,Agile,AWS,Tableau,BPMN,Looker,SQL,DAX",0,0,2025
J1587,Business Analyst,Woolworths,Melbourne,Property,Graduate/<1yr,0,72000,"Power BI,SQL,Azure,DAX",1,0,2025
J1588,Business Analyst,Telstra,Sydney,Retail,3-5 years,2,109000,"SQL,Python,Azure,Tableau,Power BI,Agile",0,0,2026
J1589,BI Analyst,NAB,Melbourne,Consulting,3-5 years,2,117000,"Azure,Tableau,AWS,DAX,SQL,Machine Learning,Looker",0,0,2024
J1590,Business Analyst,Dept of Health,Sydney,Energy,1-3 years,1,97000,"AWS,Excel,Azure,SQL,Tableau,R,Jira,DAX",1,0,2025
J1591,Associate BA,KPMG,Brisbane,Property,3-5 years,2,96000,"Power BI,DAX,Looker,SQL,Jira",0,1,2025
J1592,Business Analyst,Telstra,Melbourne,Retail,5+ years,3,119000,"Power BI,SQL,R",1,1,2026
J1593,Senior Data Analyst,ANZ Bank,Perth,Consulting,1-3 years,2,99000,"Power BI,SQL,Python",0,0,2025
J1594,Business Analyst,KPMG,Perth,Property,5+ years,3,119000,"Agile,SQL,Excel,Looker,Power BI,DAX",1,1,2024
J1595,Business Analyst,Commonwealth Bank,Sydney,Technology,1-3 years,1,86000,"Agile,SQL,Azure",0,0,2026
J1596,Junior Data Analyst,Dept of Health,Brisbane,Energy,1-3 years,1,85000,"Excel,SQL,Power BI,Tableau,Looker,BPMN,AWS,Agile",1,0,2025
J1597,BI Analyst,Commonwealth Bank,Sydney,Technology,1-3 years,1,84000,"Looker,SQL,Jira",1,0,2024
J1598,Senior Data Analyst,NAB,Perth,Retail,5+ years,3,122000,"Power BI,SQL,Looker",1,1,2025
J1599,Reporting Analyst,ANZ Bank,Melbourne,Healthcare,3-5 years,2,111000,"Power BI,SQL,Python,Azure,BPMN,Jira",1,0,2026
J1600,BI Analyst,Woolworths,Canberra,Technology,1-3 years,1,92000,"BPMN,Looker,DAX,Tableau,R,Power BI,AWS",0,0,2024
J1601,BI Analyst,PwC,Perth,Healthcare,1-3 years,1,92000,"Looker,Python,AWS,BPMN,Azure,SQL,Jira,DAX",1,1,2026
J1602,Data Analyst,NAB,Melbourne,Technology,3-5 years,2,112000,"Power BI,R,Looker,BPMN,Machine Learning,Python",1,0,2024
J1603,Senior Data Analyst,Amazon,Perth,Healthcare,1-3 years,2,102000,"Power BI,Python,R,SQL,BPMN,Tableau,Jira",0,0,2024
J1604,Reporting Analyst,KPMG,Brisbane,Technology,3-5 years,2,103000,"Stakeholder Management,SQL,Machine Learning,Jira,Looker,Power BI,R",1,0,2026
J1605,Data Analyst,KPMG,Sydney,Healthcare,5+ years,3,134000,"Power BI,AWS,Tableau,Machine Learning,SQL",0,1,2026
J1606,Data Analyst,ANZ Bank,Canberra,Finance,Graduate/<1yr,0,78000,"Agile,DAX,R,Azure,BPMN,Jira,SQL,Python",1,0,2026
J1607,BI Analyst,NAB,Sydney,Government,1-3 years,1,87000,"Power BI,SQL,Tableau,BPMN",1,1,2026
J1608,Reporting Analyst,KPMG,Sydney,Healthcare,1-3 years,1,84000,"Power BI,AWS,Stakeholder Management,R,BPMN",1,0,2026
J1609,Data Analyst,NAB,Sydney,Retail,3-5 years,2,106000,"Python,SQL,Tableau,R,Azure,Power BI,Agile",1,0,2024
J1610,Senior Data Analyst,KPMG,Brisbane,Healthcare,5+ years,3,116000,"Agile,SQL,R,Excel,Power BI",1,0,2026
J1611,Senior Business Analyst,Amazon,Melbourne,Finance,3-5 years,2,104000,"Power BI,Azure,DAX,SQL,Excel,Python",1,0,2024
J1612,Data Analyst,KPMG,Sydney,Consulting,3-5 years,2,112000,"Power BI,SQL,Agile,Looker,BPMN,Tableau,DAX",0,0,2024
J1613,Data Analyst,NAB,Sydney,Energy,5+ years,3,122000,"Power BI,Python,Agile,DAX",1,0,2025
J1614,Associate BA,NAB,Melbourne,Technology,1-3 years,1,96000,"Power BI,Tableau,SQL,DAX",0,0,2025
J1615,Senior Data Analyst,PwC,Melbourne,Healthcare,3-5 years,2,102000,"Power BI,BPMN,Stakeholder Management,Excel",0,0,2024
J1616,BI Analyst,Amazon,Melbourne,Consulting,3-5 years,2,99000,"Power BI,SQL,Azure",1,1,2026
J1617,Senior Data Analyst,NAB,Melbourne,Technology,3-5 years,2,107000,"Jira,SQL,Power BI,Agile,AWS,BPMN,Stakeholder Management",0,0,2026
J1618,Systems Analyst,Woolworths,Melbourne,Energy,3-5 years,2,97000,"Azure,SQL,R,BPMN,Power BI,Stakeholder Management",1,0,2025
J1619,BI Analyst,Telstra,Brisbane,Finance,3-5 years,2,93000,"Looker,SQL,BPMN,Azure",1,1,2025
J1620,Business Analyst,ANZ Bank,Melbourne,Consulting,1-3 years,1,100000,"Stakeholder Management,SQL,R,Machine Learning,DAX,Agile,Tableau,Excel",1,0,2025
J1621,Senior Data Analyst,Woolworths,Brisbane,Finance,1-3 years,2,100000,"Agile,SQL,Excel,Looker,Power BI,Stakeholder Management,AWS",0,0,2024
J1622,Senior Business Analyst,Amazon,Melbourne,Property,Graduate/<1yr,2,110000,"Power BI,SQL,DAX,Excel,Looker,Machine Learning,Tableau",0,0,2026
J1623,Data Analyst,KPMG,Brisbane,Healthcare,3-5 years,2,106000,"BPMN,SQL,R,Machine Learning,Power BI,Jira,Azure",1,0,2026
J1624,Data Analyst,PwC,Melbourne,Finance,1-3 years,1,102000,"Power BI,SQL,Stakeholder Management,Azure,Machine Learning,Jira",1,0,2025
J1625,BI Analyst,Deloitte,Perth,Finance,1-3 years,1,86000,"Jira,Looker,DAX,Power BI,Python",0,0,2025
J1626,Associate BA,Commonwealth Bank,Perth,Government,3-5 years,2,103000,"R,SQL,Python,Excel",1,0,2025
J1627,Junior Data Analyst,PwC,Canberra,Property,3-5 years,1,94000,"Power BI,SQL,BPMN,R",0,0,2026
J1628,Business Analyst,NAB,Brisbane,Retail,1-3 years,1,91000,"Excel,SQL,Azure,R,Power BI,Jira,Machine Learning,Looker",1,0,2025
J1629,Senior Business Analyst,Deloitte,Melbourne,Energy,Graduate/<1yr,2,112000,"SQL,Jira,Machine Learning,DAX,Agile,Power BI,AWS,R",0,0,2025
J1630,Data Analyst,Dept of Health,Adelaide,Energy,5+ years,3,124000,"Power BI,Tableau,SQL,Excel,Machine Learning,DAX,Agile,Jira",1,0,2025
J1631,Data Analyst,NAB,Brisbane,Property,3-5 years,2,96000,"Power BI,SQL,R,Tableau,DAX,Jira",1,0,2026
J1632,Data Analyst,PwC,Melbourne,Energy,3-5 years,2,113000,"Machine Learning,SQL,Azure,AWS,Tableau",1,1,2026
J1633,Junior Data Analyst,ANZ Bank,Brisbane,Retail,1-3 years,1,82000,"Looker,SQL,Jira,R,AWS",0,1,2025
J1634,Business Analyst,KPMG,Perth,Finance,1-3 years,1,94000,"Power BI,Azure,SQL,Tableau,Machine Learning,Stakeholder Management,Excel,Looker",0,0,2024
J1635,Data Analyst,NAB,Melbourne,Government,Graduate/<1yr,0,79000,"Power BI,SQL,Python",0,0,2026
J1636,Business Analyst,Woolworths,Brisbane,Technology,3-5 years,2,105000,"Agile,SQL,Azure",0,1,2024
J1637,BI Analyst,ANZ Bank,Sydney,Technology,3-5 years,2,106000,"Machine Learning,SQL,Looker,DAX,Tableau,AWS,Power BI",1,0,2026
J1638,Reporting Analyst,Commonwealth Bank,Brisbane,Finance,3-5 years,2,97000,"Power BI,SQL,Looker,Azure",1,0,2024
J1639,Senior Data Analyst,Telstra,Sydney,Retail,1-3 years,2,99000,"Agile,SQL,R,Looker,Tableau,Azure,DAX",0,1,2024
J1640,Business Analyst,Commonwealth Bank,Perth,Technology,3-5 years,2,105000,"Machine Learning,SQL,AWS,Azure,Power BI",1,0,2025
J1641,Senior Data Analyst,Telstra,Sydney,Property,1-3 years,2,105000,"Power BI,SQL,DAX",0,0,2024
J1642,Associate BA,Deloitte,Melbourne,Consulting,3-5 years,2,101000,"DAX,Tableau,Excel,Looker",0,0,2024
J1643,Junior Data Analyst,Amazon,Perth,Healthcare,Graduate/<1yr,0,86000,"BPMN,Agile,Excel,Machine Learning,SQL,Azure,Power BI",1,0,2025
J1644,Senior Data Analyst,Deloitte,Melbourne,Property,5+ years,3,125000,"Machine Learning,SQL,Azure,Jira,Agile",0,0,2024
J1645,Associate BA,NAB,Remote,Retail,1-3 years,1,76000,"BPMN,SQL,Jira,Stakeholder Management,Power BI,R,Excel,Looker",0,0,2024
J1646,Associate BA,ANZ Bank,Sydney,Property,1-3 years,1,97000,"Power BI,SQL,DAX,Stakeholder Management",1,0,2026
J1647,Senior Business Analyst,Woolworths,Canberra,Healthcare,1-3 years,2,100000,"Excel,SQL,Agile",1,1,2026
J1648,Senior Business Analyst,Telstra,Melbourne,Energy,1-3 years,2,108000,"Agile,SQL,Tableau,Excel,Python,AWS",0,0,2026
J1649,Business Analyst,Commonwealth Bank,Melbourne,Retail,1-3 years,1,84000,"Power BI,Looker,Tableau,Python,Agile,Machine Learning,Excel",1,0,2025
J1650,Reporting Analyst,Woolworths,Adelaide,Retail,1-3 years,1,81000,"Power BI,Agile,Azure,SQL,Stakeholder Management,AWS",1,1,2026
J1651,Business Analyst,KPMG,Sydney,Technology,1-3 years,1,89000,"Power BI,SQL,Jira,AWS,BPMN,Excel",0,0,2025
J1652,Business Analyst,Deloitte,Sydney,Healthcare,5+ years,3,125000,"Power BI,SQL,AWS,R",0,0,2024
J1653,Business Analyst,PwC,Sydney,Government,1-3 years,1,91000,"Power BI,SQL,Azure,Excel,Python",0,1,2025
J1654,BI Analyst,KPMG,Sydney,Consulting,1-3 years,1,99000,"DAX,Stakeholder Management,Python,Excel,AWS,SQL,Power BI,BPMN",0,0,2026
J1655,Junior Data Analyst,Deloitte,Sydney,Consulting,5+ years,1,97000,"Power BI,SQL,Agile,Python",0,0,2025
J1656,BI Analyst,PwC,Sydney,Healthcare,3-5 years,2,108000,"Jira,SQL,Machine Learning,Looker,Stakeholder Management,Power BI",1,0,2024
J1657,Business Analyst,Amazon,Perth,Government,3-5 years,2,105000,"Power BI,Machine Learning,Stakeholder Management,Looker,SQL,Jira,Python",1,0,2026
J1658,Insights Analyst,Commonwealth Bank,Perth,Technology,3-5 years,2,89000,"Looker,SQL,Power BI,Excel,BPMN,Jira",0,0,2025
J1659,Business Analyst,Amazon,Remote,Finance,1-3 years,1,82000,"Jira,Tableau,Power BI,DAX,Agile",0,0,2024
J1660,Junior Data Analyst,Dept of Health,Sydney,Healthcare,3-5 years,1,88000,"Power BI,Agile,Tableau,SQL,Jira",0,1,2025
J1661,Data Analyst,Dept of Health,Sydney,Technology,Graduate/<1yr,0,80000,"Python,SQL,AWS,Machine Learning,Looker,Tableau,DAX",1,0,2026
